2467,-0.03,0.02
2477,-0.03,0.02
2487,-0.03,0.02
2497,-0.03,0.02
2507,-0.03,0.02
2517,-0.03,0.02
2527,-0.03,0.02
2537,-0.03,0.02
2547,-0.03,0.02
2557,-0.03,0.02
2567,-0.03,0.02
2577,-0.03,0.02
2587,-0.03,0.02
2597,-0.03,0.02
2607,-0.03,0.02
2617,-0.03,0.02
2627,-0.03,0.02
2637,-0.03,0.02
2647,-0.03,0.02
2657,-0.03,0.02
2667,-0.03,0.02
2677,-0.03,0.02
2687,-0.03,0.02
2697,-0.03,0.02
2707,-0.03,0.02
2717,-0.03,0.02
2727,-0.03,0.02
2737,-0.03,0.02
2747,-0.03,0.02
2757,-0.03,0.02
2767,-0.03,0.02
2777,-0.03,0.02
2787,-0.03,0.02
2797,-0.03,0.02
2807,-0.03,0.02
2817,-0.03,0.02
2827,-0.03,0.02
2837,-0.03,0.02
2847,-0.03,0.02
2857,-0.03,0.02
2867,-0.03,0.02
2877,-0.03,0.02
2887,-0.03,0.02
2897,-0.03,0.02
2907,-0.03,0.02
2917,-0.03,0.02
2927,-0.03,0.02
2937,-0.03,0.02
2947,-0.03,0.02
2957,-0.03,0.02
2967,-0.03,0.02
2977,-0.03,0.02
2987,-0.03,0.02
2997,-0.03,0.02
3007,-0.03,0.02
3017,-0.03,0.02
3027,-0.03,0.02
3037,-0.03,0.02
3047,-0.03,0.02
3057,-0.03,0.02
3067,-0.03,0.02
3077,-0.03,0.02
3087,-0.03,0.02
3097,-0.03,0.02
3107,-0.03,0.02
3117,-0.03,0.02
3127,-0.03,0.02
3137,-0.03,0.02
3147,-0.03,0.02
3157,-0.03,0.02
3167,-0.03,0.02
3177,-0.03,0.02
3187,-0.03,0.02
3197,-0.03,0.02
3207,-0.03,0.02
3217,-0.03,0.02
3227,-0.03,0.02
3237,-0.03,0.02
3247,-0.03,0.02
3257,-0.03,0.02
3267,-0.03,0.02
3277,-0.03,0.02
3287,-0.03,0.02
3297,-0.03,0.02
3307,-0.03,0.02
3317,-0.03,0.02
3327,-0.03,0.02
3337,-0.03,0.02
3347,-0.03,0.02
3357,-0.03,0.02
3367,-0.03,0.02
3377,-0.03,0.02
3387,-0.03,0.02
3397,-0.03,0.02
3407,-0.03,0.02
3417,-0.03,0.02
3427,-0.03,0.02
3437,-0.03,0.02
3447,-0.03,0.02
3457,-0.03,0.02
3467,-0.03,0.02
3477,-0.03,0.02
3487,-0.03,0.03
3497,-0.03,0.03
3507,-0.03,0.03
3517,-0.03,0.03
3527,-0.03,0.03
3537,-0.03,0.03
3547,-0.03,0.04
3557,-0.03,0.04
3567,-0.03,0.04
3577,-0.03,0.04
3587,-0.03,0.04
3597,-0.03,0.04
3607,-0.03,0.04
3617,-0.03,0.05
3627,-0.03,0.05
3637,-0.03,0.05
3647,-0.03,0.06
3657,-0.03,0.06
3667,-0.03,0.06
3677,-0.03,0.07
3687,-0.03,0.07
3697,-0.03,0.07
3707,-0.03,0.07
3717,-0.03,0.07
3727,-0.03,0.08
3737,-0.03,0.08
3747,-0.03,0.08
3757,-0.03,0.08
3767,-0.03,0.09
3777,-0.03,0.11
3787,-0.04,0.12
3797,-0.04,0.13
3807,-0.04,0.14
3817,-0.04,0.14
3827,-0.04,0.14
3837,-0.04,0.14
3847,-0.04,0.15
3857,-0.04,0.17
3867,-0.05,0.19
3877,-0.05,0.21
3887,-0.05,0.23
3897,-0.05,0.24
3907,-0.05,0.26
3917,-0.06,0.27
3927,-0.06,0.28
3937,-0.06,0.30
3947,-0.06,0.31
3957,-0.06,0.33
3967,-0.06,0.35
3977,-0.06,0.36
3987,-0.06,0.38
3997,-0.06,0.40
4007,-0.06,0.41
4017,-0.06,0.45
4027,-0.06,0.48
4037,-0.06,0.52
4047,-0.06,0.56
4057,-0.06,0.59
4067,-0.06,0.63
4077,-0.06,0.66
4087,-0.06,0.69
4097,-0.06,0.71
4107,-0.06,0.73
4117,-0.06,0.76
4127,-0.06,0.80
4137,-0.06,0.87
4147,-0.07,0.94
4157,-0.07,0.94
4167,-0.07,0.95
4177,-0.07,0.95
4187,-0.07,0.95
4197,-0.07,0.95
4207,-0.08,0.95
4217,-0.08,0.95
4227,-0.08,0.95
4237,-0.08,0.95
4247,-0.08,0.95
4257,-0.08,0.95
4267,-0.08,0.95
4277,-0.08,0.95
4287,-0.08,0.95
4297,-0.08,0.95
4307,-0.08,0.95
4317,-0.08,0.95
4327,-0.08,0.95
4337,-0.09,0.95
4347,-0.09,0.95
4357,-0.09,0.95
4367,-0.08,0.95
4377,-0.08,0.95
4387,-0.08,0.95
4397,-0.08,0.95
4407,-0.09,0.95
4417,-0.09,0.95
4427,-0.09,0.95
4437,-0.09,0.95
4447,-0.09,0.95
4457,-0.08,0.95
4467,-0.09,0.95
4477,-0.09,0.95
4487,-0.08,0.95
4497,-0.09,0.95
4507,-0.09,0.95
4517,-0.09,0.95
4527,-0.09,0.95
4537,-0.09,0.95
4547,-0.09,0.95
4557,-0.09,0.95
4567,-0.09,0.95
4577,-0.09,0.95
4587,-0.09,0.95
4597,-0.09,0.95
4607,-0.09,0.95
4617,-0.09,0.95
4627,-0.09,0.95
4637,-0.08,0.95
4647,-0.07,0.95
4657,-0.06,0.95
4667,-0.05,0.95
4677,-0.04,0.95
4687,-0.03,0.95
4697,-0.02,0.95
4707,-0.01,0.95
4717,0.02,0.95
4727,0.02,0.95
4737,0.03,0.95
4747,0.05,0.95
4757,0.05,0.95
4767,0.07,0.95
4777,0.07,0.95
4787,0.08,0.95
4797,0.08,0.95
4807,0.08,0.95
4817,0.08,0.95
4827,0.08,0.95
4837,0.08,0.95
4847,0.08,0.95
4857,0.08,0.95
4867,0.08,0.95
4877,0.08,0.95
4887,0.09,0.95
4897,0.10,0.95
4907,0.11,0.95
4917,0.12,0.95
4927,0.12,0.95
4937,0.13,0.95
4947,0.15,0.95
4957,0.16,0.95
4967,0.18,0.95
4977,0.20,0.95
4987,0.20,0.95
4997,0.20,0.95
5007,0.22,0.95
5017,0.23,0.95
5027,0.24,0.94
5037,0.25,0.94
5047,0.28,0.94
5057,0.30,0.94
5067,0.31,0.94
